id,name,value,category,timestamp
459,Item Theta,4877.49,B,2025-01-01T23:13:33Z
460,Item Theta,4414.7,A,2025-01-11T04:35:31Z
461,Item Eta,2780.47,B,2025-01-07T14:58:19Z
462,Item Epsilon,1129.36,C,2025-01-12T17:11:12Z
463,Item Theta,4588.61,C,2025-01-03T18:50:30Z
464,Item Theta,603.58,B,2025-01-14T21:11:05Z
465,Item Zeta,3021.67,B,2025-01-17T15:25:30Z
466,Item Alpha,3937.63,A,2025-01-27T23:29:14Z
467,Item Gamma,3345.78,C,2025-01-18T09:11:49Z
468,Item Alpha,205.28,A,2025-01-28T23:14:39Z
469,Item Zeta,409.22,A,2025-01-08T09:29:21Z
470,Item Delta,4058.92,C,2025-01-11T04:09:39Z
471,Item Beta,1525.82,C,2025-01-20T15:14:25Z
472,Item Gamma,4175.2,A,2025-01-03T05:37:47Z
473,Item Gamma,3068.99,C,2025-01-12T07:15:37Z
474,Item Delta,4197.05,A,2025-01-28T15:02:18Z
475,Item Epsilon,1996.75,C,2025-01-07T20:03:26Z
476,Item Beta,776.22,B,2025-01-19T06:54:24Z
477,Item Gamma,1986.81,A,2025-01-10T05:37:56Z
478,Item Gamma,297.18,C,2025-01-11T11:09:36Z
479,Item Delta,2426.49,B,2025-01-17T02:26:29Z
480,Item Beta,116.99,C,2025-01-03T21:53:18Z
481,Item Eta,4693.87,A,2025-01-06T22:37:40Z
482,Item Theta,1664.81,B,2025-01-16T08:22:21Z
483,Item Zeta,2192.73,B,2025-01-08T09:54:54Z
484,Item Alpha,3754.07,C,2025-01-11T03:44:36Z
485,Item Epsilon,748.45,A,2025-01-21T06:03:37Z
486,Item Epsilon,4379.31,B,2025-01-22T07:02:59Z
487,Item Alpha,4918.48,B,2025-01-21T23:31:20Z
488,Item Delta,228.09,B,2025-01-20T20:33:21Z
489,Item Beta,1892.68,B,2025-01-10T08:22:13Z
490,Item Epsilon,4458.26,B,2025-01-13T17:21:43Z
491,Item Theta,2810.65,A,2025-01-17T19:07:56Z
492,Item Zeta,2318.84,A,2025-01-12T11:22:31Z
493,Item Delta,3160.44,B,2025-01-02T00:36:08Z
494,Item Theta,2160.16,A,2025-01-11T17:51:33Z
495,Item Delta,3185.18,B,2025-01-08T12:11:05Z
496,Item Alpha,4120.41,C,2025-01-28T05:30:16Z
497,Item Beta,1671.59,C,2025-01-06T01:15:30Z
498,Item Eta,3987.54,C,2025-01-17T09:57:46Z
499,Item Alpha,411.79,C,2025-01-05T03:25:11Z
500,Item Theta,2411.47,B,2025-01-12T17:21:19Z
501,Item Beta,2132.79,B,2025-01-11T11:22:13Z
502,Item Eta,2418.47,C,2025-01-17T14:39:35Z
503,Item Gamma,2038.29,A,2025-01-07T15:21:44Z
504,Item Beta,4454.04,A,2025-01-10T18:48:31Z
505,Item Theta,4439.55,C,2025-01-29T01:50:16Z
506,Item Alpha,732.41,A,2025-01-13T15:52:44Z
507,Item Eta,3851.81,C,2025-01-28T11:06:37Z
508,Item Epsilon,2324.89,A,2025-01-17T06:49:55Z
509,Item Alpha,4660.53,C,2025-01-01T23:40:42Z
510,Item Eta,3360.75,A,2025-01-17T15:54:38Z
511,Item Theta,2467.48,C,2025-01-18T05:47:02Z
512,Item Epsilon,2554.94,B,2025-01-01T08:30:30Z
513,Item Gamma,2372.37,C,2025-01-05T13:04:34Z
514,Item Theta,619.85,C,2025-01-16T22:51:11Z
515,Item Zeta,2129.83,B,2025-01-03T03:19:05Z
516,Item Epsilon,894.76,B,2025-01-08T14:09:51Z
517,Item Delta,4587.87,B,2025-01-26T14:07:36Z
518,Item Zeta,4665.4,B,2025-01-08T11:10:25Z
519,Item Theta,4382.79,C,2025-01-11T05:26:29Z
520,Item Beta,3744.87,B,2025-01-21T21:17:51Z
521,Item Epsilon,2612.99,C,2025-01-15T03:24:00Z
522,Item Beta,2146.57,A,2025-01-19T08:29:38Z
523,Item Theta,2838.53,A,2025-01-24T22:28:30Z
524,Item Epsilon,3671.01,B,2025-01-13T23:13:52Z
525,Item Epsilon,3594.47,A,2025-01-02T03:17:26Z
526,Item Zeta,3935.37,A,2025-01-10T21:16:13Z
527,Item Eta,2097.27,A,2025-01-18T12:30:05Z
528,Item Alpha,892.45,B,2025-01-15T19:08:30Z
529,Item Eta,3370.53,C,2025-01-24T20:15:02Z
530,Item Eta,1365.12,C,2025-01-04T18:19:00Z
531,Item Epsilon,4772.41,B,2025-01-09T23:22:14Z
532,Item Beta,3879.95,C,2025-01-29T20:39:43Z
533,Item Gamma,3895.78,A,2025-01-09T18:16:15Z
534,Item Theta,2344.1,B,2025-01-04T11:57:42Z
535,Item Theta,192.35,A,2025-01-02T18:29:26Z
536,Item Theta,3346.92,B,2025-01-25T03:01:17Z
537,Item Alpha,3867.58,A,2025-01-21T22:10:57Z
538,Item Eta,328.42,A,2025-01-20T08:18:58Z
539,Item Epsilon,3119.22,A,2025-01-06T13:25:19Z
540,Item Gamma,266.98,C,2025-01-22T20:44:22Z
541,Item Epsilon,4203.82,A,2025-01-24T18:22:33Z
542,Item Gamma,1658.52,C,2025-01-22T03:11:19Z
543,Item Beta,3541.05,C,2025-01-05T02:12:42Z
544,Item Alpha,1837.38,A,2025-01-11T00:41:05Z
545,Item Theta,1274.61,C,2025-01-22T00:45:25Z
546,Item Delta,3047.28,A,2025-01-12T01:31:55Z
547,Item Theta,240.85,C,2025-01-27T17:57:45Z
548,Item Eta,2105.97,B,2025-01-08T10:59:29Z
549,Item Delta,2727.17,C,2025-01-09T13:18:21Z
550,Item Beta,3546.54,A,2025-01-12T14:38:54Z
551,Item Beta,1384.12,B,2025-01-24T06:55:49Z
552,Item Epsilon,3896.88,A,2025-01-08T12:40:12Z
553,Item Theta,741.93,C,2025-01-12T05:14:31Z
554,Item Epsilon,835.94,C,2025-01-07T16:38:21Z
555,Item Delta,1066.19,B,2025-01-17T01:02:13Z
556,Item Gamma,2670.81,C,2025-01-24T03:01:04Z
557,Item Epsilon,590.75,A,2025-01-23T04:23:27Z
558,Item Beta,1758.93,A,2025-01-11T14:42:23Z
559,Item Zeta,1621.45,B,2025-01-25T15:49:12Z
560,Item Zeta,258.76,C,2025-01-26T14:07:17Z
561,Item Beta,4053.46,C,2025-01-22T05:48:47Z
562,Item Zeta,1836.27,C,2025-01-04T15:58:06Z
563,Item Epsilon,802.99,A,2025-01-24T18:26:23Z
564,Item Beta,3201.87,C,2025-01-10T10:06:22Z
565,Item Beta,3743.56,A,2025-01-21T19:28:54Z
566,Item Theta,1183.62,C,2025-01-22T01:02:31Z
567,Item Theta,3933.81,A,2025-01-25T20:33:40Z
568,Item Beta,4851.05,B,2025-01-07T06:05:23Z
569,Item Zeta,1289.31,C,2025-01-16T01:53:41Z
570,Item Zeta,1902.14,B,2025-01-16T02:10:39Z
571,Item Eta,3135.03,A,2025-01-01T03:49:16Z
572,Item Delta,785.94,A,2025-01-26T21:25:35Z
573,Item Zeta,4783.42,C,2025-01-08T11:25:49Z
574,Item Theta,3161.64,B,2025-01-22T04:30:53Z
575,Item Eta,4958.52,B,2025-01-29T01:07:11Z
576,Item Theta,768.53,A,2025-01-05T15:06:01Z
577,Item Eta,1246.36,B,2025-01-26T10:26:58Z
578,Item Alpha,1359.66,B,2025-01-15T18:33:22Z
579,Item Gamma,1295.71,A,2025-01-14T22:33:16Z
580,Item Beta,1988.22,C,2025-01-03T12:52:01Z
581,Item Beta,1974.49,C,2025-01-02T09:57:56Z
582,Item Eta,3154.04,C,2025-01-03T13:04:36Z
583,Item Gamma,3319.06,A,2025-01-17T21:26:26Z
584,Item Zeta,3364.68,B,2025-01-27T14:52:12Z
585,Item Eta,1719.39,B,2025-01-15T12:54:52Z
586,Item Theta,2255.58,A,2025-01-09T18:28:33Z
587,Item Beta,2638.49,B,2025-01-06T22:01:24Z
588,Item Theta,1836.96,C,2025-01-29T19:18:15Z
589,Item Eta,4769.75,A,2025-01-18T04:35:01Z
590,Item Theta,2653.06,C,2025-01-10T01:06:06Z
591,Item Zeta,2445.19,A,2025-01-17T02:58:19Z
592,Item Eta,4840.16,B,2025-01-02T18:03:05Z
593,Item Gamma,936.78,A,2025-01-08T01:31:43Z
594,Item Delta,2701.05,C,2025-01-19T17:47:03Z
595,Item Delta,3284.09,C,2025-01-08T20:45:58Z
596,Item Zeta,4382.4,B,2025-01-12T23:00:39Z
597,Item Alpha,745.86,B,2025-01-20T10:07:54Z
598,Item Delta,790.77,C,2025-01-08T14:26:37Z
599,Item Gamma,4763.58,A,2025-01-02T15:04:29Z
600,Item Gamma,140.18,A,2025-01-02T22:57:24Z
601,Item Beta,4484.15,A,2025-01-16T02:08:05Z
602,Item Theta,4375.43,B,2025-01-08T11:47:12Z
603,Item Theta,3051.73,B,2025-01-02T13:10:13Z
604,Item Beta,1633.58,A,2025-01-24T05:35:25Z
605,Item Eta,2089.24,C,2025-01-23T22:19:56Z
606,Item Gamma,745.89,A,2025-01-07T19:57:27Z
607,Item Theta,1384.21,B,2025-01-24T19:13:08Z
608,Item Eta,1772.2,C,2025-01-13T18:27:08Z
609,Item Beta,2486.78,A,2025-01-15T08:34:22Z
610,Item Eta,4960.21,A,2025-01-23T17:12:21Z
611,Item Beta,1918.65,B,2025-01-13T22:54:03Z
612,Item Gamma,2115.15,C,2025-01-12T01:12:39Z
613,Item Alpha,1469.2,B,2025-01-13T00:51:26Z
614,Item Epsilon,1906.65,B,2025-01-05T23:17:51Z
615,Item Epsilon,4710.15,C,2025-01-11T19:37:47Z
616,Item Gamma,2692.81,B,2025-01-05T10:44:46Z
617,Item Alpha,2729.15,C,2025-01-12T18:51:34Z
618,Item Zeta,4696.62,C,2025-01-26T10:30:46Z
619,Item Zeta,3764.36,B,2025-01-26T07:03:04Z
620,Item Theta,3417.45,A,2025-01-26T15:38:06Z
621,Item Zeta,4137.9,B,2025-01-08T09:59:29Z
622,Item Eta,802.89,C,2025-01-15T19:07:00Z
623,Item Beta,2642.98,B,2025-01-04T10:46:12Z
624,Item Eta,2623.73,B,2025-01-27T21:58:05Z
625,Item Delta,1643.74,A,2025-01-05T08:08:24Z
626,Item Beta,280.41,A,2025-01-05T17:31:52Z
627,Item Delta,2727.19,A,2025-01-08T17:07:31Z
628,Item Beta,4082.14,C,2025-01-25T17:51:26Z
629,Item Epsilon,757.69,B,2025-01-05T12:31:46Z
630,Item Gamma,4578.24,C,2025-01-26T06:03:08Z
631,Item Beta,2622.11,B,2025-01-10T05:48:09Z
632,Item Theta,3768.53,A,2025-01-13T09:56:55Z
633,Item Delta,2686.13,B,2025-01-28T03:25:16Z
634,Item Alpha,4869.27,C,2025-01-16T23:24:58Z
635,Item Gamma,2982.22,C,2025-01-20T08:16:51Z
636,Item Epsilon,3169.0,B,2025-01-24T05:59:23Z
637,Item Gamma,3936.85,A,2025-01-02T16:37:51Z
638,Item Epsilon,3636.66,A,2025-01-21T22:44:04Z
639,Item Delta,2568.8,C,2025-01-17T12:36:53Z
640,Item Beta,2111.21,C,2025-01-04T01:14:50Z
641,Item Theta,1223.89,C,2025-01-22T20:21:32Z
642,Item Gamma,124.81,A,2025-01-27T16:34:15Z
643,Item Eta,4395.29,A,2025-01-30T16:45:12Z
644,Item Zeta,1418.14,C,2025-01-05T02:32:57Z
645,Item Delta,4232.11,B,2025-01-01T15:37:40Z
646,Item Delta,1910.32,C,2025-01-21T08:29:02Z
647,Item Theta,2320.32,B,2025-01-28T17:27:09Z
648,Item Beta,2308.54,A,2025-01-10T02:54:03Z
649,Item Gamma,4497.87,B,2025-01-02T01:53:58Z
650,Item Theta,1023.09,B,2025-01-12T16:54:31Z
651,Item Theta,1279.31,A,2025-01-26T06:55:08Z
652,Item Eta,3409.27,C,2025-01-24T17:09:48Z
653,Item Zeta,2604.24,C,2025-01-02T19:21:15Z
654,Item Beta,246.63,B,2025-01-07T04:25:47Z
655,Item Beta,2235.11,B,2025-01-13T02:06:18Z
656,Item Alpha,2381.24,B,2025-01-19T08:08:46Z
657,Item Epsilon,4741.5,B,2025-01-02T13:54:15Z
658,Item Eta,3531.08,C,2025-01-26T18:19:43Z
659,Item Epsilon,3658.12,B,2025-01-15T12:30:47Z
660,Item Epsilon,2862.65,A,2025-01-18T04:10:24Z
661,Item Alpha,1937.29,C,2025-01-29T21:41:47Z
662,Item Beta,577.97,B,2025-01-18T13:29:17Z
663,Item Theta,3845.14,B,2025-01-23T13:14:09Z
664,Item Theta,4879.86,C,2025-01-14T17:27:37Z
665,Item Beta,1117.68,A,2025-01-28T02:12:16Z
666,Item Zeta,4866.81,C,2025-01-03T01:58:32Z
667,Item Theta,385.29,A,2025-01-30T08:39:14Z
668,Item Delta,4338.49,B,2025-01-30T13:37:06Z
669,Item Zeta,995.85,B,2025-01-10T07:03:13Z
670,Item Theta,3490.23,C,2025-01-08T20:57:44Z
671,Item Delta,2831.76,A,2025-01-03T00:53:02Z
672,Item Delta,4817.75,A,2025-01-06T19:05:38Z
673,Item Alpha,4154.46,C,2025-01-18T12:12:58Z
674,Item Eta,439.86,B,2025-01-14T10:41:51Z
675,Item Delta,2362.48,A,2025-01-20T09:37:02Z
676,Item Gamma,786.39,C,2025-01-24T11:13:27Z
677,Item Epsilon,264.2,C,2025-01-12T05:30:30Z
678,Item Eta,1654.64,B,2025-01-25T12:44:45Z
679,Item Theta,4542.31,A,2025-01-27T12:49:33Z
680,Item Alpha,1913.08,B,2025-01-06T02:07:18Z
681,Item Eta,4823.4,A,2025-01-14T04:24:26Z
682,Item Alpha,1453.67,C,2025-01-22T23:04:28Z
683,Item Theta,1176.55,A,2025-01-10T14:22:30Z
684,Item Eta,3313.93,A,2025-01-06T08:19:47Z
685,Item Alpha,4567.34,A,2025-01-01T07:05:05Z
686,Item Beta,1208.75,A,2025-01-30T02:03:15Z
687,Item Beta,966.28,C,2025-01-05T16:21:59Z
688,Item Zeta,641.84,B,2025-01-20T16:38:11Z
689,Item Alpha,2886.05,A,2025-01-06T02:21:32Z
690,Item Epsilon,4759.35,A,2025-01-10T13:49:02Z
691,Item Delta,3472.17,B,2025-01-18T09:02:03Z
692,Item Theta,2596.25,C,2025-01-28T06:48:29Z
693,Item Delta,573.1,B,2025-01-21T14:35:37Z
694,Item Delta,4576.88,B,2025-01-21T22:53:24Z
695,Item Beta,1870.82,B,2025-01-17T09:53:55Z
696,Item Alpha,1271.37,A,2025-01-11T11:17:13Z
697,Item Gamma,3763.49,B,2025-01-17T17:51:30Z
698,Item Gamma,1982.54,C,2025-01-19T06:19:18Z
699,Item Epsilon,147.66,A,2025-01-28T08:07:39Z
700,Item Beta,3720.32,B,2025-01-19T12:29:14Z
701,Item Gamma,590.27,A,2025-01-20T02:37:04Z
702,Item Gamma,1320.74,B,2025-01-18T08:59:05Z
703,Item Epsilon,3837.73,C,2025-01-28T16:06:49Z
704,Item Theta,3133.51,A,2025-01-15T20:47:37Z
705,Item Beta,3643.65,C,2025-01-12T19:01:34Z
706,Item Theta,509.72,A,2025-01-09T13:57:56Z
707,Item Zeta,1864.6,C,2025-01-10T15:18:50Z
708,Item Beta,3439.84,B,2025-01-25T12:36:13Z
709,Item Gamma,822.49,B,2025-01-02T18:06:25Z
710,Item Theta,4323.34,A,2025-01-05T11:49:06Z
711,Item Beta,579.87,C,2025-01-17T03:08:50Z
712,Item Gamma,516.06,A,2025-01-09T00:43:05Z
713,Item Epsilon,1050.43,A,2025-01-12T18:40:42Z
714,Item Theta,624.77,A,2025-01-21T08:11:46Z
715,Item Beta,1502.32,B,2025-01-24T05:36:18Z
716,Item Zeta,1229.95,B,2025-01-24T23:21:04Z
717,Item Delta,2123.56,A,2025-01-21T00:10:24Z
718,Item Zeta,3243.32,B,2025-01-02T19:54:03Z
719,Item Theta,1531.95,A,2025-01-06T02:14:01Z
720,Item Gamma,428.55,C,2025-01-15T12:28:36Z
721,Item Delta,2171.34,A,2025-01-01T00:57:16Z
722,Item Eta,4827.41,B,2025-01-10T19:05:30Z
723,Item Eta,4123.87,A,2025-01-30T09:44:35Z
724,Item Zeta,124.08,A,2025-01-19T01:16:33Z
725,Item Beta,4155.68,A,2025-01-19T18:15:40Z
726,Item Zeta,1121.68,A,2025-01-15T14:57:52Z
727,Item Alpha,4439.01,C,2025-01-08T08:25:24Z
728,Item Delta,3741.15,C,2025-01-03T02:55:41Z
729,Item Theta,2895.61,A,2025-01-17T18:36:44Z
730,Item Alpha,1421.94,A,2025-01-23T16:17:13Z
731,Item Alpha,1503.13,B,2025-01-25T06:44:43Z
732,Item Eta,1385.12,C,2025-01-14T01:42:00Z
733,Item Eta,1718.14,B,2025-01-11T13:00:24Z
734,Item Alpha,4607.76,A,2025-01-08T13:33:34Z
735,Item Beta,566.02,B,2025-01-14T05:00:47Z
736,Item Alpha,3591.2,B,2025-01-26T15:51:54Z
737,Item Theta,994.55,C,2025-01-26T12:42:50Z
738,Item Beta,4265.03,A,2025-01-08T19:59:24Z
739,Item Theta,4997.19,B,2025-01-04T02:06:51Z
740,Item Alpha,1361.74,A,2025-01-06T20:12:58Z
741,Item Zeta,1492.32,B,2025-01-09T05:59:49Z
742,Item Eta,836.86,A,2025-01-02T00:20:21Z
743,Item Alpha,1144.02,C,2025-01-28T14:11:19Z
744,Item Eta,2558.69,B,2025-01-08T08:53:55Z
745,Item Gamma,694.96,A,2025-01-19T18:30:20Z
746,Item Epsilon,2144.56,B,2025-01-01T08:31:48Z
747,Item Alpha,1445.46,C,2025-01-03T11:39:19Z
748,Item Epsilon,721.18,B,2025-01-24T18:14:58Z
749,Item Eta,1190.97,A,2025-01-01T20:22:29Z
750,Item Epsilon,1154.19,C,2025-01-05T23:00:15Z
751,Item Gamma,4844.58,C,2025-01-20T11:59:19Z
752,Item Zeta,1011.0,B,2025-01-15T03:09:24Z
753,Item Delta,4728.27,A,2025-01-30T19:08:30Z
754,Item Gamma,1396.55,A,2025-01-28T06:32:17Z
755,Item Epsilon,4607.97,C,2025-01-30T06:00:11Z
756,Item Gamma,3144.92,A,2025-01-21T20:42:20Z
757,Item Zeta,2462.38,A,2025-01-13T18:40:30Z
758,Item Beta,4399.09,C,2025-01-01T04:45:21Z
759,Item Beta,2240.75,C,2025-01-03T19:50:54Z
760,Item Eta,3050.64,C,2025-01-30T19:44:50Z
761,Item Theta,4613.76,C,2025-01-08T05:59:56Z
762,Item Eta,191.1,C,2025-01-01T01:50:54Z
763,Item Delta,3039.41,C,2025-01-13T13:44:18Z
764,Item Theta,1160.78,A,2025-01-23T20:16:17Z
765,Item Delta,971.02,C,2025-01-17T06:22:10Z
766,Item Alpha,1397.86,B,2025-01-22T03:26:37Z
767,Item Beta,3971.43,A,2025-01-26T10:42:43Z
768,Item Gamma,1844.71,C,2025-01-14T04:16:56Z
769,Item Gamma,2967.98,B,2025-01-23T08:45:20Z
770,Item Theta,1572.67,B,2025-01-26T00:03:05Z
771,Item Zeta,3158.68,A,2025-01-11T15:41:06Z
772,Item Beta,728.85,C,2025-01-27T07:43:40Z
773,Item Eta,1271.94,B,2025-01-19T02:19:59Z
774,Item Beta,4085.67,A,2025-01-15T15:20:28Z
775,Item Zeta,4351.52,C,2025-01-26T19:48:14Z
776,Item Alpha,4761.6,A,2025-01-19T05:20:44Z
777,Item Delta,3002.22,B,2025-01-24T07:51:37Z
778,Item Zeta,3518.28,B,2025-01-07T03:54:01Z
779,Item Epsilon,424.1,C,2025-01-18T16:28:03Z
780,Item Eta,3169.65,A,2025-01-08T16:53:34Z
781,Item Theta,121.1,B,2025-01-20T19:32:51Z
782,Item Eta,3012.28,C,2025-01-25T02:12:33Z
783,Item Zeta,1281.73,A,2025-01-20T13:55:53Z
784,Item Eta,3181.48,A,2025-01-16T11:00:20Z
785,Item Zeta,4801.35,A,2025-01-05T11:47:30Z
786,Item Epsilon,1434.6,C,2025-01-23T23:14:23Z
787,Item Beta,1973.1,B,2025-01-20T19:29:30Z
788,Item Zeta,1997.38,B,2025-01-10T19:58:16Z
789,Item Epsilon,4445.94,C,2025-01-30T09:33:26Z
790,Item Beta,4486.61,A,2025-01-04T20:49:52Z
791,Item Gamma,2252.12,C,2025-01-09T03:30:14Z
792,Item Delta,3855.5,B,2025-01-13T10:34:42Z
793,Item Beta,2704.73,A,2025-01-27T23:16:31Z
794,Item Epsilon,655.98,C,2025-01-13T21:15:09Z
795,Item Zeta,1788.7,C,2025-01-20T10:41:51Z
796,Item Epsilon,4474.75,A,2025-01-29T02:50:32Z
797,Item Alpha,2519.25,B,2025-01-22T14:51:28Z
798,Item Epsilon,769.08,B,2025-01-29T08:16:32Z
799,Item Epsilon,1965.49,C,2025-01-24T07:49:05Z
800,Item Delta,3951.87,C,2025-01-01T09:05:46Z
801,Item Zeta,2511.39,B,2025-01-24T22:01:03Z
802,Item Epsilon,1876.63,C,2025-01-04T03:20:22Z
803,Item Alpha,250.58,C,2025-01-28T19:08:47Z
804,Item Delta,792.3,C,2025-01-02T07:23:57Z
805,Item Gamma,2651.46,A,2025-01-23T20:08:35Z
806,Item Gamma,169.2,C,2025-01-22T00:31:53Z
807,Item Epsilon,2497.85,C,2025-01-08T03:14:18Z
808,Item Beta,3183.98,C,2025-01-28T13:55:32Z
809,Item Gamma,2157.87,C,2025-01-27T19:48:22Z
810,Item Zeta,2447.44,C,2025-01-08T15:23:15Z
811,Item Gamma,3072.95,A,2025-01-03T08:21:12Z
812,Item Theta,104.22,C,2025-01-25T13:04:49Z
813,Item Theta,4173.21,B,2025-01-12T01:53:37Z
814,Item Theta,4847.55,B,2025-01-28T16:55:23Z
815,Item Gamma,1789.05,B,2025-01-28T13:19:12Z
816,Item Epsilon,4801.0,A,2025-01-06T16:29:41Z
817,Item Beta,2526.71,B,2025-01-05T20:18:50Z
818,Item Gamma,1723.59,A,2025-01-23T04:43:51Z
819,Item Beta,1130.68,A,2025-01-27T13:41:38Z
820,Item Theta,505.48,B,2025-01-17T12:36:11Z
821,Item Alpha,4595.0,A,2025-01-29T16:26:33Z
822,Item Epsilon,4981.74,A,2025-01-24T08:19:23Z
823,Item Beta,3537.83,B,2025-01-30T16:10:43Z
824,Item Gamma,1863.19,C,2025-01-22T13:24:57Z
825,Item Eta,2288.34,A,2025-01-12T09:58:16Z
826,Item Epsilon,3700.23,B,2025-01-30T07:25:44Z
827,Item Gamma,134.76,A,2025-01-18T18:09:56Z
828,Item Gamma,2281.91,A,2025-01-13T10:46:12Z
829,Item Alpha,203.56,C,2025-01-11T19:21:02Z
830,Item Beta,1304.59,A,2025-01-11T13:50:54Z
831,Item Epsilon,253.71,B,2025-01-23T00:14:54Z
832,Item Beta,606.46,B,2025-01-25T03:43:34Z
833,Item Alpha,955.47,C,2025-01-23T22:10:28Z
834,Item Epsilon,985.34,B,2025-01-02T17:49:07Z
835,Item Epsilon,990.81,C,2025-01-25T06:39:17Z
836,Item Beta,847.84,A,2025-01-07T22:00:23Z
837,Item Gamma,2419.89,C,2025-01-17T18:57:58Z
838,Item Zeta,4051.75,B,2025-01-05T20:39:00Z
839,Item Beta,2044.42,C,2025-01-17T18:30:36Z
840,Item Eta,2687.57,B,2025-01-03T02:35:18Z
841,Item Zeta,1605.31,A,2025-01-01T14:38:14Z
842,Item Eta,4663.84,A,2025-01-22T00:44:46Z
843,Item Gamma,1316.87,B,2025-01-06T19:31:49Z
844,Item Alpha,473.52,B,2025-01-30T07:28:27Z
845,Item Zeta,499.17,A,2025-01-07T09:39:10Z
846,Item Alpha,4904.62,C,2025-01-26T15:45:37Z
847,Item Epsilon,4524.39,A,2025-01-29T20:01:12Z
848,Item Zeta,2315.0,B,2025-01-27T00:56:57Z
849,Item Delta,1666.42,A,2025-01-13T22:48:02Z
850,Item Eta,3482.5,C,2025-01-06T12:39:46Z
851,Item Gamma,2475.37,B,2025-01-23T14:31:14Z
852,Item Epsilon,3221.35,A,2025-01-11T18:07:57Z
853,Item Epsilon,1115.65,A,2025-01-23T18:52:03Z
854,Item Theta,1744.96,B,2025-01-09T08:58:00Z
855,Item Gamma,533.84,B,2025-01-23T09:54:33Z
856,Item Epsilon,434.2,B,2025-01-10T03:55:06Z
857,Item Zeta,220.6,C,2025-01-30T14:05:30Z
858,Item Delta,4848.51,B,2025-01-20T07:29:21Z
859,Item Epsilon,3859.2,A,2025-01-23T15:32:05Z
860,Item Alpha,1493.86,B,2025-01-09T12:04:51Z
861,Item Gamma,407.95,C,2025-01-21T01:43:21Z
862,Item Beta,3388.79,A,2025-01-05T14:37:03Z
863,Item Eta,1023.63,A,2025-01-13T05:46:24Z
864,Item Beta,3334.32,C,2025-01-29T21:31:47Z
865,Item Alpha,913.94,A,2025-01-20T23:27:05Z
866,Item Zeta,2100.57,A,2025-01-02T15:57:04Z
867,Item Alpha,3720.0,B,2025-01-29T23:57:21Z
868,Item Beta,432.2,B,2025-01-09T07:37:03Z
869,Item Eta,3521.11,A,2025-01-30T13:52:36Z
870,Item Eta,2788.46,B,2025-01-22T11:46:22Z
871,Item Delta,3001.14,A,2025-01-28T00:47:48Z
872,Item Theta,902.49,B,2025-01-10T02:20:36Z
873,Item Alpha,4201.08,B,2025-01-06T21:07:13Z
874,Item Delta,142.46,A,2025-01-06T17:55:25Z
875,Item Eta,4379.97,A,2025-01-04T14:55:47Z
876,Item Zeta,985.64,A,2025-01-22T11:28:22Z
877,Item Epsilon,3785.31,B,2025-01-12T10:28:33Z
878,Item Beta,1368.75,B,2025-01-02T17:43:50Z
879,Item Beta,2644.56,A,2025-01-22T04:51:35Z
880,Item Alpha,3750.27,C,2025-01-20T22:48:21Z
881,Item Eta,3002.23,B,2025-01-30T23:48:06Z
882,Item Epsilon,3615.29,A,2025-01-21T08:05:36Z
883,Item Zeta,3429.35,B,2025-01-08T04:31:33Z
884,Item Alpha,1366.69,B,2025-01-07T15:03:27Z
885,Item Gamma,4300.91,B,2025-01-17T15:57:25Z
886,Item Theta,791.71,B,2025-01-01T07:50:05Z
887,Item Delta,3092.84,B,2025-01-06T08:05:42Z
888,Item Epsilon,4771.14,B,2025-01-08T04:28:59Z
889,Item Beta,4587.79,B,2025-01-25T13:01:43Z
890,Item Alpha,1660.12,C,2025-01-03T21:15:53Z
891,Item Theta,702.86,B,2025-01-22T06:01:38Z
892,Item Alpha,3803.85,C,2025-01-07T02:42:52Z
893,Item Gamma,3528.52,B,2025-01-26T04:33:37Z
894,Item Delta,2883.69,C,2025-01-25T07:27:47Z
895,Item Delta,767.5,A,2025-01-14T15:10:14Z
896,Item Theta,3304.38,A,2025-01-23T14:39:15Z
897,Item Theta,734.32,A,2025-01-06T10:15:55Z
898,Item Zeta,3725.59,B,2025-01-24T08:40:33Z
899,Item Alpha,3492.08,C,2025-01-19T10:55:16Z
900,Item Alpha,2855.92,A,2025-01-23T13:48:56Z
901,Item Theta,4793.04,B,2025-01-06T07:28:07Z
902,Item Beta,2005.26,C,2025-01-17T05:19:19Z
903,Item Gamma,1622.72,C,2025-01-05T09:43:30Z
904,Item Alpha,3196.37,B,2025-01-07T00:31:33Z
905,Item Epsilon,128.63,B,2025-01-05T18:24:29Z
906,Item Beta,1716.4,C,2025-01-23T11:50:53Z
907,Item Alpha,576.24,A,2025-01-16T01:57:31Z
908,Item Gamma,4814.37,B,2025-01-21T18:20:25Z
909,Item Theta,850.46,A,2025-01-29T23:39:00Z
910,Item Zeta,556.52,B,2025-01-01T08:55:33Z
911,Item Eta,2466.52,C,2025-01-06T13:08:23Z
912,Item Alpha,1075.42,B,2025-01-19T09:51:40Z
913,Item Epsilon,4249.9,B,2025-01-18T21:44:26Z
914,Item Theta,2547.6,A,2025-01-13T08:21:36Z
915,Item Eta,4493.34,B,2025-01-30T20:24:20Z
916,Item Epsilon,3135.17,C,2025-01-28T12:11:22Z
917,Item Theta,3839.92,A,2025-01-03T19:30:09Z
